CustomerID,Country,State,City,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Value,Churn Score,CLTV,Churn Reason
4510-PYUSH,United States,California,Sylmar,0,1,0,0,38,1,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,1,Credit card (automatic),57.15,2250.65,1,75,3110,Attitude of support person
7517-SAWMO,United States,California,Granada Hills,0,0,1,0,19,1,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,1,Electronic check,73.2,1441.1,1,97,4718,Attitude of support person
4143-HHPMK,United States,California,Mission Hills,1,0,0,0,52,1,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,1,Electronic check,85.35,4338.6,1,98,6402,Attitude of support person
7054-LGEQW,United States,California,Canyon Country,0,0,0,0,1,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,45.95,45.95,1,69,4888,Attitude of support person
0923-PNFUB,United States,California,Westlake Village,0,0,0,0,3,1,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,0,Electronic check,83.75,247.25,1,65,4852,Attitude of support person
3494-JCHRQ,United States,California,Van Nuys,1,0,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,70.05,70.05,1,69,2699,Attitude of support person
6474-FVJLC,United States,California,Sherman Oaks,1,0,0,0,2,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,86.0,165.45,1,77,4546,Attitude of support person
8840-DQLGN,United States,California,Burbank,0,1,1,0,35,1,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,1,Bank transfer (automatic),100.5,3653.35,1,81,4745,Attitude of support person
4547-LYTDD,United States,California,North Hollywood,0,0,0,0,16,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,72.65,1194.3,1,73,2850,Attitude of support person
6770-XUAGN,United States,California,North Hollywood,0,0,1,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Electronic check,21.0,21.0,1,90,3753,Attitude of support person
4193-ORFCL,United States,California,North Hollywood,0,1,0,0,1,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,45.1,45.1,1,70,2740,Attitude of support person
7776-QWNFX,United States,California,Chino,1,1,1,0,30,1,No,DSL,No,Yes,No,No,No,No,Month-to-month,1,Bank transfer (automatic),50.4,1527.5,1,83,4795,Attitude of support person
6689-TCZHQ,United States,California,Claremont,0,1,0,0,5,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,0,Electronic check,78.95,378.4,1,65,4054,Attitude of support person
3143-ILDAL,United States,California,El Monte,1,0,0,0,56,1,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,1,Electronic check,94.45,5124.6,1,96,4830,Attitude of support person
4720-VSTSI,United States,California,Monterey Park,0,0,0,0,44,1,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,1,Bank transfer (automatic),84.8,3862.55,1,66,3997,Attitude of support person
3946-MHCZW,United States,California,Ontario,1,0,0,0,1,1,No,DSL,No,No,Yes,No,No,No,Month-to-month,0,Mailed check,50.9,50.9,1,83,5111,Attitude of support person
6651-AZVTJ,United States,California,Pomona,1,0,1,0,49,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,99.8,4872.45,1,83,6088,Attitude of support person
4566-GOLUK,United States,California,Rosemead,1,0,1,0,47,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,1,Bank transfer (automatic),107.35,5118.95,1,98,3620,Attitude of support person
2484-DGXPZ,United States,California,San Dimas,0,0,1,0,31,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,19.55,658.95,1,67,2687,Attitude of support person
4587-NUKOX,United States,California,Walnut,0,0,0,0,3,1,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,1,Electronic check,79.1,246.5,1,74,5339,Attitude of support person
0420-BWTPW,United States,California,Chula Vista,1,0,0,0,8,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,25.5,215.2,1,78,5578,Attitude of support person
8183-ONMXC,United States,California,Chula Vista,0,0,0,0,2,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,0,Electronic check,80.75,159.45,1,87,2176,Attitude of support person
9614-RMGHA,United States,California,Dulzura,1,0,1,0,65,1,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,1,Bank transfer (automatic),91.85,5940.85,1,82,5530,Attitude of support person
5054-IEXZT,United States,California,Jacumba,1,0,0,0,1,1,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,75.35,75.35,1,90,5284,Attitude of support person
5834-ASPWA,United States,California,Jamul,1,0,0,0,1,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,75.45,75.45,1,74,5518,Attitude of support person
3948-XHGNA,United States,California,Bonsall,1,0,0,0,24,1,No,DSL,Yes,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),49.55,1210.4,1,80,5005,Attitude of support person
0565-IYCGT,United States,California,Cardiff By The Sea,1,0,0,0,69,1,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,1,Credit card (automatic),78.6,5356.45,1,93,6230,Attitude of support person
5445-UTODQ,United States,California,Del Mar,0,0,1,0,7,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,81.1,576.65,1,87,3238,Don't know
1024-VRZHF,United States,California,Encinitas,1,0,1,0,11,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,74.95,825.7,1,70,2044,Attitude of support person
9497-QCMMS,United States,California,Escondido,1,1,0,0,1,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,93.55,93.55,1,81,5536,Competitor made better offer
0348-SDKOL,United States,California,La Jolla,0,0,1,0,58,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,1,Credit card (automatic),102.1,5885.4,1,96,4415,Moved
4373-MAVJG,United States,California,Oceanside,0,0,1,0,14,1,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,1,Bank transfer (automatic),90.9,1259.0,1,70,5148,Moved
8901-HJXTF,United States,California,Oceanside,0,0,1,0,12,0,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,0,Mailed check,29.2,309.1,1,94,3747,Moved
5419-KLXBN,United States,California,Palomar Mountain,0,0,1,0,25,1,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,1,Bank transfer (automatic),89.15,2257.75,1,97,5853,Competitor offered higher download speeds
3424-NMNBO,United States,California,Pauma Valley,1,1,1,0,58,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,1,Electronic check,108.85,6287.25,1,91,4739,Competitor offered higher download speeds
4514-GFCFI,United States,California,Ramona,0,1,0,0,16,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,84.75,1350.15,1,99,5136,Competitor offered higher download speeds
9828-AOQLM,United States,California,San Marcos,0,0,1,0,1,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,45.7,45.7,1,99,3187,Competitor offered higher download speeds
8000-REIQB,United States,California,Santee,0,1,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,69.95,69.95,1,94,3208,Competitor offered higher download speeds
7615-ESMYF,United States,California,Valley Center,0,0,1,0,2,0,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,0,Electronic check,44.6,97.1,1,70,5482,Competitor offered higher download speeds
3858-VOBET,United States,California,Vista,1,0,0,0,23,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,74.95,1710.45,1,89,5897,Competitor offered higher download speeds
1447-PJGGA,United States,California,San Diego,0,0,0,0,57,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,1,Electronic check,95.25,5464.65,1,93,5789,Competitor offered higher download speeds
8565-CLBZW,United States,California,San Diego,1,0,0,0,24,1,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,1,Mailed check,89.85,2165.05,1,95,2050,Competitor offered higher download speeds
9139-WQQDY,United States,California,San Diego,0,0,1,0,49,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,0,Mailed check,100.45,4941.8,1,90,4235,Competitor offered higher download speeds
0224-HJAPT,United States,California,San Diego,1,0,0,0,5,1,Yes,DSL,No,No,No,No,No,No,Month-to-month,0,Electronic check,47.15,223.15,1,82,2857,Competitor offered higher download speeds
8086-OVPWV,United States,California,San Diego,1,0,0,0,2,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,80.2,181.1,1,99,2384,Competitor offered higher download speeds
9430-FRQOC,United States,California,San Diego,0,0,0,0,4,1,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,1,Mailed check,87.1,341.45,1,80,5587,Competitor offered higher download speeds
3074-GQWYX,United States,California,San Diego,1,0,0,0,5,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),75.9,357.75,1,87,3520,Competitor offered higher download speeds
6845-RGTYS,United States,California,San Diego,0,0,1,0,47,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,1,Electronic check,98.75,4533.7,1,80,4622,Product dissatisfaction
8861-HGGKB,United States,California,San Diego,0,0,0,0,10,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,0,Electronic check,86.45,830.85,1,80,5699,Product dissatisfaction
7065-YUNRY,United States,California,San Diego,0,0,0,0,1,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Mailed check,45.3,45.3,1,69,3049,Product dissatisfaction
7694-VLBWQ,United States,California,Coronado,1,0,1,0,67,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,0,Electronic check,104.1,7040.85,1,74,4857,Product dissatisfaction
4795-KTRTH,United States,California,San Diego,0,1,1,0,5,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,81.0,371.65,1,99,4287,Product dissatisfaction
6481-OGDOO,United States,California,San Diego,1,0,1,0,67,1,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,1,Credit card (automatic),90.6,6056.15,1,73,4394,Product dissatisfaction
3753-TSEMP,United States,California,San Diego,0,0,1,0,15,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,0,Electronic check,88.15,1390.6,1,79,2524,Product dissatisfaction
8305-VHZBZ,United States,California,San Diego,1,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,20.2,20.2,1,92,4325,Product dissatisfaction
9172-JITSM,United States,California,Palm Desert,0,0,1,0,26,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,90.8,2361.8,1,75,2641,Don't know
6298-QDFNH,United States,California,Banning,1,0,0,0,22,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,79.35,1730.35,1,68,4718,Product dissatisfaction
9961-JBNMK,United States,California,Desert Center,1,1,0,0,21,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),96.8,2030.3,1,87,4317,Product dissatisfaction
6173-ITPWD,United States,California,Heber,1,0,1,0,47,1,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,1,Bank transfer (automatic),83.35,4065.0,1,98,2516,Product dissatisfaction
9734-UYXQI,United States,California,Holtville,0,0,0,0,2,1,Yes,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,49.4,106.55,1,97,5115,Product dissatisfaction
2189-UXTKY,United States,California,La Quinta,0,0,1,0,22,1,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,1,Electronic check,79.2,1742.75,1,91,3410,Product dissatisfaction
4958-GZWIY,United States,California,North Palm Springs,1,0,1,0,7,1,No,DSL,No,No,Yes,No,No,No,Month-to-month,0,Electronic check,48.7,340.25,1,98,2984,Don't know
6356-ELRKD,United States,California,Rancho Mirage,0,0,0,0,1,1,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,95.6,95.6,1,79,4091,Don't know
8624-GIOUT,United States,California,Seeley,0,0,0,0,49,1,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,1,Credit card (automatic),59.75,2934.3,1,78,6006,Don't know
6179-GJPSO,United States,California,Twentynine Palms,0,1,0,0,43,1,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,1,Credit card (automatic),108.15,4600.7,1,86,2833,Poor expertise of online support
3177-LASXD,United States,California,Westmorland,0,0,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,71.35,71.35,1,77,2619,Poor expertise of phone support
4897-QSUYC,United States,California,Amboy,0,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,20.15,20.15,1,86,4939,Attitude of support person
1084-UQCHV,United States,California,Angelus Oaks,1,0,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Bank transfer (automatic),69.75,69.75,1,66,2901,Attitude of support person
8290-YWKHZ,United States,California,Apple Valley,0,1,1,0,32,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,93.2,2931.0,1,90,5247,Attitude of service provider
2955-BJZHG,United States,California,Apple Valley,1,0,1,0,17,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,0,Electronic check,80.85,1400.85,1,77,5174,Attitude of service provider
3806-DXQOM,United States,California,Baker,0,0,0,0,4,0,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,1,Electronic check,33.65,137.85,1,95,2563,Attitude of service provider
9300-RENDD,United States,California,Cedar Glen,1,0,0,0,1,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,79.95,79.95,1,99,4815,Attitude of support person
0761-AETCS,United States,California,Colton,0,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Electronic check,19.3,19.3,1,92,3236,Attitude of support person
2153-MREFK,United States,California,Fawnskin,0,0,1,0,37,1,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,1,Electronic check,99.2,3754.6,1,79,3599,Attitude of support person
3106-ULWFW,United States,California,Fontana,0,0,1,0,8,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Credit card (automatic),85.2,627.4,1,95,2887,Attitude of service provider
0925-VYDLG,United States,California,Ludlow,0,0,0,0,3,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,75.25,242.0,1,83,5898,Attitude of service provider
4349-GFQHK,United States,California,Mentone,1,0,0,0,1,1,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,0,Electronic check,54.35,54.35,1,87,4212,Attitude of service provider
7802-EFKNY,United States,California,Redlands,1,0,1,0,5,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,24.95,100.4,1,79,5865,Attitude of support person
8035-BUYVG,United States,California,Running Springs,1,0,1,0,40,0,No phone service,DSL,Yes,Yes,Yes,No,No,No,One year,1,Electronic check,42.35,1716.45,1,67,5422,Attitude of support person
9787-XVQIU,United States,California,Sugarloaf,1,0,0,0,1,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,75.3,75.3,1,100,3596,Attitude of support person
8945-MUQUF,United States,California,Tecopa,1,0,0,0,51,1,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,1,Electronic check,94.8,4837.6,1,94,5074,Attitude of service provider
8051-HJRLT,United States,California,Wrightwood,0,1,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,70.55,70.55,1,82,2146,Attitude of service provider
3023-GFLBR,United States,California,San Bernardino,0,0,1,0,33,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,0,Credit card (automatic),86.15,2745.7,1,66,3336,Attitude of service provider
0524-IAVZO,United States,California,Anza,0,0,1,0,30,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,85.0,2624.25,1,97,3698,Don't know
2737-YNGYW,United States,California,Hemet,0,0,0,0,2,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,0,Electronic check,80.55,184.1,1,69,2856,Attitude of support person
5159-YFPKQ,United States,California,Moreno Valley,0,0,0,0,2,1,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,1,Electronic check,75.8,160.75,1,98,5270,Attitude of support person
4021-RQSNY,United States,California,Moreno Valley,1,1,1,0,29,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,98.5,3004.15,1,72,5137,Attitude of service provider
9061-TIHDA,United States,California,Murrieta,1,1,1,0,13,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,95.25,1233.65,1,97,2982,Attitude of service provider
8699-ASUFO,United States,California,Nuevo,1,1,1,0,7,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Mailed check,74.4,527.9,1,96,4969,Attitude of service provider
7927-AUXBZ,United States,California,Sun City,0,0,0,0,30,1,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,0,Electronic check,85.15,2555.9,1,76,4417,Attitude of support person
4695-WJZUE,United States,California,Irvine,0,1,0,0,2,1,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,1,Electronic check,88.55,179.25,1,80,3685,Attitude of support person
7619-ODSGN,United States,California,Foothill Ranch,1,0,1,1,24,1,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,0,Electronic check,54.75,1338.15,1,97,5699,Attitude of support person
3988-RQIXO,United States,California,Corona Del Mar,0,1,0,0,1,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,91.3,91.3,1,71,2371,Attitude of service provider
2514-GINMM,United States,California,Dana Point,1,0,0,0,1,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,79.5,79.5,1,92,4490,Attitude of service provider
5931-FLJJF,United States,California,Midway City,1,1,1,0,7,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Mailed check,70.1,467.55,1,83,3669,Attitude of service provider
2659-VXMWZ,United States,California,Newport Coast,1,0,1,0,67,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,1,Electronic check,111.3,7482.1,1,85,4146,Attitude of support person
3207-OYBWH,United States,California,Newport Beach,1,1,1,0,57,1,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,1,Bank transfer (automatic),95.25,5427.05,1,86,6259,Attitude of support person
4285-GYRQC,United States,California,Newport Beach,0,0,1,0,7,1,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,1,Electronic check,86.25,587.1,1,89,3344,Attitude of support person
7216-EWTRS,United States,California,Newport Beach,0,1,1,0,1,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,100.8,100.8,1,65,3128,Attitude of service provider
8337-MSSXB,United States,California,Trabuco Canyon,0,0,0,0,14,1,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,1,Electronic check,86.3,1180.95,1,74,3677,Attitude of service provider
8182-BJDSI,United States,California,Santa Ana,0,0,0,0,28,1,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,1,Electronic check,89.95,2625.55,1,90,2468,Attitude of service provider
2528-HFYZX,United States,California,Santa Ana,1,1,1,0,17,1,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,76.45,1233.4,1,92,3266,Attitude of support person
2482-CZGBB,United States,California,Anaheim,1,0,0,0,10,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,70.0,740.0,1,67,3156,Attitude of support person
